,model,type,elapsed,mse
62,linstorch(1.0),linstorch,0.003998279571533203,0.37244585156440735
63,linstorch(1.0),linstorch,0.0020012855529785156,0.5183125138282776
64,linstorch(1.0),linstorch,0.001996755599975586,0.3116670846939087
65,linstorch(1.0),linstorch,0.012000799179077148,0.5173662900924683
66,linstorch(1.0),linstorch,0.014998435974121094,0.2951664924621582
67,linstorch(1.0),linstorch,0.003999948501586914,0.30098631978034973
68,linstorch(1.0),linstorch,0.010001659393310547,0.23234157264232635
69,linstorch(1.0),linstorch,0.00999903678894043,0.2872990667819977
70,linstorch(1.0),linstorch,0.009001016616821289,0.5818479657173157
71,linstorch(1.0),linstorch,0.016001462936401367,0.42494362592697144
72,linstorch(1.0),linstorch,0.003998994827270508,0.5323385000228882
73,linstorch(1.0),linstorch,0.00599980354309082,0.2933163642883301
74,linstorch(1.0),linstorch,0.011000633239746094,0.4650895595550537
75,linstorch(1.0),linstorch,0.008001327514648438,0.2679898142814636
76,linstorch(1.0),linstorch,0.002997875213623047,0.6077422499656677
77,linstorch(1.0),linstorch,0.028000831604003906,0.5802342295646667
78,linstorch(1.0),linstorch,0.0029976367950439453,0.4234817326068878
79,linstorch(1.0),linstorch,0.0030007362365722656,0.4385221600532532
80,linstorch(1.0),linstorch,0.015996694564819336,0.4021444618701935
81,linstorch(1.0),linstorch,0.0029976367950439453,0.21420228481292725
82,linstorch(1.0),linstorch,0.0059986114501953125,0.6392651200294495
83,linstorch(1.0),linstorch,0.0019989013671875,0.46591800451278687
84,linstorch(1.0),linstorch,0.00500035285949707,0.3957686126232147
85,linstorch(1.0),linstorch,0.0019974708557128906,0.26876336336135864
86,linstorch(1.0),linstorch,0.013000726699829102,0.5174967646598816
87,linstorch(1.0),linstorch,0.00500178337097168,0.21294285356998444
88,linstorch(1.0),linstorch,0.015998125076293945,0.5378613471984863
89,linstorch(1.0),linstorch,0.008002758026123047,0.5147095918655396
90,linstorch(1.0),linstorch,0.002000093460083008,0.2755744755268097
91,linstorch(1.0),linstorch,0.00800013542175293,0.2784322500228882
92,linstorch(1.0),linstorch,0.015001535415649414,0.27360111474990845
93,linstorch(1.0),linstorch,0.009000062942504883,0.40638503432273865
94,linstorch(1.0),linstorch,0.001997232437133789,0.44573071599006653
95,linstorch(1.0),linstorch,0.007000923156738281,0.537611186504364
96,linstorch(1.0),linstorch,0.016001224517822266,0.3638538122177124
97,linstorch(1.0),linstorch,0.005997896194458008,0.32967090606689453
98,linstorch(1.0),linstorch,0.0030012130737304688,0.4220280647277832
99,linstorch(1.0),linstorch,0.0030002593994140625,0.5594902634620667
100,linstorch(0.9905263157894737),linstorch,0.018999338150024414,0.4557849168777466
101,linstorch(0.9905263157894737),linstorch,0.004000425338745117,0.4732970893383026
102,linstorch(0.9905263157894737),linstorch,0.008997917175292969,0.6515743732452393
103,linstorch(0.9905263157894737),linstorch,0.006002664566040039,0.30333417654037476
104,linstorch(0.9905263157894737),linstorch,0.016997337341308594,0.4953785538673401
105,linstorch(0.9905263157894737),linstorch,0.0019991397857666016,0.2605138421058655
106,linstorch(0.9905263157894737),linstorch,0.004000425338745117,0.2732238173484802
107,linstorch(0.9905263157894737),linstorch,0.008001565933227539,0.2291693389415741
108,linstorch(0.9905263157894737),linstorch,0.013997077941894531,0.621202826499939
109,linstorch(0.9905263157894737),linstorch,0.00800013542175293,0.3015975058078766
110,linstorch(0.9905263157894737),linstorch,0.03399991989135742,0.47049638628959656
111,linstorch(0.9905263157894737),linstorch,0.004001140594482422,0.2539989948272705
112,linstorch(0.9905263157894737),linstorch,0.0010001659393310547,0.4817030727863312
113,linstorch(0.9905263157894737),linstorch,0.005999088287353516,0.1877235770225525
114,linstorch(0.9905263157894737),linstorch,0.003000974655151367,0.4708985686302185
115,linstorch(0.9905263157894737),linstorch,0.0020003318786621094,0.421500027179718
116,linstorch(0.9905263157894737),linstorch,0.005997896194458008,0.28457409143447876
117,linstorch(0.9905263157894737),linstorch,0.004998445510864258,0.17707028985023499
118,linstorch(0.9905263157894737),linstorch,0.012001276016235352,0.24658353626728058
119,linstorch(0.9905263157894737),linstorch,0.00599980354309082,0.6133573651313782
120,linstorch(0.9905263157894737),linstorch,0.030998706817626953,0.35277652740478516
121,linstorch(0.9905263157894737),linstorch,0.006000518798828125,0.6309731006622314
122,linstorch(0.9905263157894737),linstorch,0.0030012130737304688,0.20934830605983734
123,linstorch(0.9905263157894737),linstorch,0.0039975643157958984,0.4805256128311157
124,linstorch(0.9905263157894737),linstorch,0.01199960708618164,0.5110067129135132
125,linstorch(0.9905263157894737),linstorch,0.003000974655151367,0.21149402856826782
126,linstorch(0.9905263157894737),linstorch,0.008998394012451172,0.45450863242149353
127,linstorch(0.9905263157894737),linstorch,0.0060024261474609375,0.4127379059791565
128,linstorch(0.9905263157894737),linstorch,0.003002643585205078,0.6818670034408569
129,linstorch(0.9905263157894737),linstorch,0.006997823715209961,0.2744501233100891
130,linstorch(0.9905263157894737),linstorch,0.0019989013671875,0.2036210000514984
131,linstorch(0.9905263157894737),linstorch,0.0020003318786621094,0.31289589405059814
132,linstorch(0.9905263157894737),linstorch,0.003002166748046875,0.294294536113739
133,linstorch(0.9905263157894737),linstorch,0.002996683120727539,0.3126595616340637
134,linstorch(0.9905263157894737),linstorch,0.006000041961669922,0.4349311590194702
135,linstorch(0.9905263157894737),linstorch,0.00400090217590332,0.4785168468952179
136,linstorch(0.9905263157894737),linstorch,0.008000850677490234,0.6363828778266907
137,linstorch(0.9905263157894737),linstorch,0.017000198364257812,0.35135772824287415
138,linstorch(0.9905263157894737),linstorch,0.006000518798828125,0.5666700601577759
139,linstorch(0.9905263157894737),linstorch,0.005000114440917969,0.3446676433086395
140,linstorch(0.9905263157894737),linstorch,0.005003690719604492,0.4094388484954834
141,linstorch(0.9905263157894737),linstorch,0.003996133804321289,0.5519657731056213
142,linstorch(0.9905263157894737),linstorch,0.006003379821777344,0.44096770882606506
143,linstorch(0.9905263157894737),linstorch,0.023000001907348633,0.32096225023269653
144,linstorch(0.9905263157894737),linstorch,0.002999544143676758,0.4256773889064789
145,linstorch(0.9905263157894737),linstorch,0.0030012130737304688,0.44547685980796814
146,linstorch(0.9905263157894737),linstorch,0.0049974918365478516,0.2798611521720886
147,linstorch(0.9905263157894737),linstorch,0.003002166748046875,0.28549131751060486
148,linstorch(0.9905263157894737),linstorch,0.0019974708557128906,0.5345888137817383
149,linstorch(0.9905263157894737),linstorch,0.004003047943115234,0.9404705166816711
150,linstorch(0.9905263157894737),linstorch,0.012999534606933594,0.29576215147972107
151,linstorch(0.9905263157894737),linstorch,0.00800323486328125,0.3491021394729614
152,linstorch(0.9905263157894737),linstorch,0.005002021789550781,0.42945510149002075
153,linstorch(0.9905263157894737),linstorch,0.004999399185180664,0.3615594804286957
154,linstorch(0.9905263157894737),linstorch,0.002999544143676758,0.28464215993881226
155,linstorch(0.9905263157894737),linstorch,0.0060002803802490234,0.37142080068588257
156,linstorch(0.9905263157894737),linstorch,0.004998922348022461,0.36046403646469116
157,linstorch(0.9905263157894737),linstorch,0.007998943328857422,0.3933050334453583
158,linstorch(0.9905263157894737),linstorch,0.0030031204223632812,0.36927300691604614
159,linstorch(0.9905263157894737),linstorch,0.013000965118408203,0.2438061386346817
160,linstorch(0.9905263157894737),linstorch,0.03400063514709473,0.34379440546035767
161,linstorch(0.9905263157894737),linstorch,0.008000373840332031,0.4938793182373047
162,linstorch(0.9905263157894737),linstorch,0.0030014514923095703,0.4393475651741028
163,linstorch(0.9905263157894737),linstorch,0.0060002803802490234,0.3051604628562927
164,linstorch(0.9905263157894737),linstorch,0.0029997825622558594,0.25887683033943176
165,linstorch(0.9905263157894737),linstorch,0.002999544143676758,0.3636023998260498
166,linstorch(0.9905263157894737),linstorch,0.007999897003173828,0.4236144721508026
167,linstorch(0.9905263157894737),linstorch,0.0030007362365722656,0.3419954478740692
168,linstorch(0.9905263157894737),linstorch,0.00799870491027832,0.4121193289756775
169,linstorch(0.9905263157894737),linstorch,0.016000747680664062,0.8134857416152954
170,linstorch(0.9905263157894737),linstorch,0.009000301361083984,0.8005914688110352
171,linstorch(0.9905263157894737),linstorch,0.01399993896484375,0.3522367477416992
172,linstorch(0.9905263157894737),linstorch,0.0020008087158203125,0.3611356019973755
173,linstorch(0.9905263157894737),linstorch,0.0060002803802490234,0.5292676091194153
174,linstorch(0.9905263157894737),linstorch,0.0060002803802490234,0.3658328950405121
175,linstorch(0.9905263157894737),linstorch,0.0039997100830078125,0.3041340410709381
176,linstorch(0.9905263157894737),linstorch,0.026000022888183594,0.3613593876361847
177,linstorch(0.9905263157894737),linstorch,0.029000282287597656,0.28898704051971436
178,linstorch(0.9905263157894737),linstorch,0.0009999275207519531,0.9631929397583008
179,linstorch(0.9905263157894737),linstorch,0.0010018348693847656,0.3355008363723755
180,linstorch(0.9905263157894737),linstorch,0.01199960708618164,0.40936729311943054
181,linstorch(0.9905263157894737),linstorch,0.004999637603759766,0.20174649357795715
182,linstorch(0.9905263157894737),linstorch,0.003000020980834961,0.37498435378074646
183,linstorch(0.9905263157894737),linstorch,0.009001970291137695,0.5497860908508301
184,linstorch(0.9905263157894737),linstorch,0.001999378204345703,0.4822186529636383
185,linstorch(0.9905263157894737),linstorch,0.010002851486206055,0.2136380523443222
186,linstorch(0.9905263157894737),linstorch,0.0029990673065185547,0.32133805751800537
187,linstorch(0.9905263157894737),linstorch,0.0030002593994140625,0.3931249678134918
188,linstorch(0.9905263157894737),linstorch,0.010997772216796875,0.4352218210697174
189,linstorch(0.9905263157894737),linstorch,0.006000041961669922,0.44322311878204346
190,linstorch(0.9905263157894737),linstorch,0.020000219345092773,0.3514731228351593
191,linstorch(0.9905263157894737),linstorch,0.008999109268188477,0.23416106402873993
192,linstorch(0.9905263157894737),linstorch,0.017000913619995117,0.3190814256668091
193,linstorch(0.9905263157894737),linstorch,0.003999233245849609,0.3753840923309326
194,linstorch(0.9905263157894737),linstorch,0.018003225326538086,0.3423961400985718
195,linstorch(0.9905263157894737),linstorch,0.005995273590087891,0.7034063935279846
196,linstorch(0.9905263157894737),linstorch,0.010999917984008789,0.25797778367996216
197,linstorch(0.9905263157894737),linstorch,0.011000394821166992,0.3907814919948578
198,linstorch(0.9905263157894737),linstorch,0.016997814178466797,0.2204003781080246
199,linstorch(0.9905263157894737),linstorch,0.011000633239746094,0.23040640354156494
200,linstorch(0.9810526315789474),linstorch,0.005000591278076172,0.47534292936325073
201,linstorch(0.9810526315789474),linstorch,0.03599905967712402,0.3731427490711212
202,linstorch(0.9810526315789474),linstorch,0.004999876022338867,0.2971286475658417
203,linstorch(0.9810526315789474),linstorch,0.012998819351196289,0.31654125452041626
204,linstorch(0.9810526315789474),linstorch,0.002000093460083008,0.6215689778327942
205,linstorch(0.9810526315789474),linstorch,0.004999637603759766,0.285444974899292
206,linstorch(0.9810526315789474),linstorch,0.00800013542175293,0.44724708795547485
207,linstorch(0.9810526315789474),linstorch,0.009001016616821289,0.42541974782943726
208,linstorch(0.9810526315789474),linstorch,0.01899886131286621,0.4384361803531647
209,linstorch(0.9810526315789474),linstorch,0.009997367858886719,0.546193540096283
210,linstorch(0.9810526315789474),linstorch,0.011000394821166992,0.3474673628807068
211,linstorch(0.9810526315789474),linstorch,0.006000518798828125,0.29367494583129883
212,linstorch(0.9810526315789474),linstorch,0.0029993057250976562,0.9228489995002747
213,linstorch(0.9810526315789474),linstorch,0.003000974655151367,0.33203887939453125
214,linstorch(0.9810526315789474),linstorch,0.0049991607666015625,0.3571580648422241
215,linstorch(0.9810526315789474),linstorch,0.009000301361083984,0.23498572409152985
216,linstorch(0.9810526315789474),linstorch,0.006998300552368164,0.34497082233428955
217,linstorch(0.9810526315789474),linstorch,0.007000446319580078,0.5012063384056091
218,linstorch(0.9810526315789474),linstorch,0.004998922348022461,0.2988380491733551
219,linstorch(0.9810526315789474),linstorch,0.01700115203857422,0.3790581226348877
220,linstorch(0.9810526315789474),linstorch,0.0009996891021728516,0.35937294363975525
221,linstorch(0.9810526315789474),linstorch,0.011999845504760742,0.5923848152160645
222,linstorch(0.9810526315789474),linstorch,0.01800060272216797,0.5186381936073303
223,linstorch(0.9810526315789474),linstorch,0.003000974655151367,0.3787398338317871
224,linstorch(0.9810526315789474),linstorch,0.009001970291137695,0.44235584139823914
225,linstorch(0.9810526315789474),linstorch,0.01599717140197754,0.4615888297557831
226,linstorch(0.9810526315789474),linstorch,0.0070002079010009766,0.3099767565727234
227,linstorch(0.9810526315789474),linstorch,0.008001089096069336,0.47475671768188477
228,linstorch(0.9810526315789474),linstorch,0.01800060272216797,0.3690486550331116
229,linstorch(0.9810526315789474),linstorch,0.003999471664428711,0.34861496090888977
230,linstorch(0.9810526315789474),linstorch,0.024008989334106445,0.35003992915153503
231,linstorch(0.9810526315789474),linstorch,0.006000995635986328,0.4043651521205902
232,linstorch(0.9810526315789474),linstorch,0.02299952507019043,0.46825677156448364
233,linstorch(0.9810526315789474),linstorch,0.018000364303588867,0.41528448462486267
234,linstorch(0.9810526315789474),linstorch,0.005000591278076172,0.3010697364807129
235,linstorch(0.9810526315789474),linstorch,0.010997533798217773,0.44420820474624634
236,linstorch(0.9810526315789474),linstorch,0.0050029754638671875,0.24909932911396027
237,linstorch(0.9810526315789474),linstorch,0.007999658584594727,0.4937778115272522
238,linstorch(0.9810526315789474),linstorch,0.03699851036071777,0.7231281995773315
239,linstorch(0.9810526315789474),linstorch,0.002998828887939453,0.3175026774406433
240,linstorch(0.9810526315789474),linstorch,0.005000591278076172,0.562911868095398
241,linstorch(0.9810526315789474),linstorch,0.011000394821166992,0.3806583285331726
242,linstorch(0.9810526315789474),linstorch,0.017996788024902344,0.30982205271720886
243,linstorch(0.9810526315789474),linstorch,0.01199960708618164,0.6139084100723267
244,linstorch(0.9810526315789474),linstorch,0.006000995635986328,0.32876521348953247
245,linstorch(0.9810526315789474),linstorch,0.003001689910888672,0.3934744894504547
246,linstorch(0.9810526315789474),linstorch,0.011998176574707031,0.4191386103630066
247,linstorch(0.9810526315789474),linstorch,0.005999565124511719,0.31547069549560547
248,linstorch(0.9810526315789474),linstorch,0.003000497817993164,0.2130318135023117
249,linstorch(0.9810526315789474),linstorch,0.013999700546264648,0.5174098610877991
250,linstorch(0.9810526315789474),linstorch,0.005999088287353516,0.32760339975357056
251,linstorch(0.9810526315789474),linstorch,0.005001068115234375,0.41251659393310547
252,linstorch(0.9810526315789474),linstorch,0.006000995635986328,0.45388615131378174
253,linstorch(0.9810526315789474),linstorch,0.0069980621337890625,0.3240629732608795
254,linstorch(0.9810526315789474),linstorch,0.005000114440917969,0.2896767556667328
255,linstorch(0.9810526315789474),linstorch,0.004998683929443359,0.2520041763782501
256,linstorch(0.9810526315789474),linstorch,0.0009999275207519531,0.414584755897522
257,linstorch(0.9810526315789474),linstorch,0.0019989013671875,0.40660789608955383
258,linstorch(0.9810526315789474),linstorch,0.002999544143676758,0.38989701867103577
259,linstorch(0.9810526315789474),linstorch,0.016000032424926758,0.20985713601112366
260,linstorch(0.9810526315789474),linstorch,0.008998870849609375,0.3265051543712616
261,linstorch(0.9810526315789474),linstorch,0.009000778198242188,0.23709912598133087
262,linstorch(0.9810526315789474),linstorch,0.02600264549255371,0.43255749344825745
263,linstorch(0.9810526315789474),linstorch,0.010998964309692383,0.2203981727361679
264,linstorch(0.9810526315789474),linstorch,0.0030002593994140625,0.5219660997390747
265,linstorch(0.9810526315789474),linstorch,0.0049991607666015625,0.3453393280506134
266,linstorch(0.9810526315789474),linstorch,0.009001731872558594,0.34662771224975586
267,linstorch(0.9810526315789474),linstorch,0.003999471664428711,0.31447237730026245
268,linstorch(0.9810526315789474),linstorch,0.00600123405456543,0.45095494389533997
269,linstorch(0.9810526315789474),linstorch,0.00599980354309082,0.21771876513957977
270,linstorch(0.9810526315789474),linstorch,0.004000425338745117,0.48290979862213135
271,linstorch(0.9810526315789474),linstorch,0.006999492645263672,0.26331859827041626
272,linstorch(0.9810526315789474),linstorch,0.0019991397857666016,0.3181135952472687
273,linstorch(0.9810526315789474),linstorch,0.003002166748046875,0.24244284629821777
274,linstorch(0.9810526315789474),linstorch,0.005994319915771484,0.3277329206466675
275,linstorch(0.9810526315789474),linstorch,0.01899886131286621,0.7358747124671936
276,linstorch(0.9810526315789474),linstorch,0.001998424530029297,0.36846452951431274
277,linstorch(0.9810526315789474),linstorch,0.002999544143676758,0.33359649777412415
278,linstorch(0.9810526315789474),linstorch,0.00299835205078125,0.5323131084442139
279,linstorch(0.9810526315789474),linstorch,0.01200103759765625,0.5491639375686646
280,linstorch(0.9810526315789474),linstorch,0.003000020980834961,0.3764949142932892
281,linstorch(0.9810526315789474),linstorch,0.004998207092285156,0.7374916672706604
282,linstorch(0.9810526315789474),linstorch,0.02099895477294922,0.43707242608070374
283,linstorch(0.9810526315789474),linstorch,0.002000093460083008,0.41555076837539673
284,linstorch(0.9810526315789474),linstorch,0.0019998550415039062,0.710322916507721
285,linstorch(0.9810526315789474),linstorch,0.004000425338745117,0.30484768748283386
286,linstorch(0.9810526315789474),linstorch,0.0019998550415039062,0.6098922491073608
287,linstorch(0.9810526315789474),linstorch,0.002000570297241211,0.4363389015197754
288,linstorch(0.9810526315789474),linstorch,0.017000675201416016,0.787190318107605
289,linstorch(0.9810526315789474),linstorch,0.0019998550415039062,0.2690656781196594
290,linstorch(0.9810526315789474),linstorch,0.01900005340576172,0.22084401547908783
291,linstorch(0.9810526315789474),linstorch,0.003998994827270508,0.38870227336883545
292,linstorch(0.9810526315789474),linstorch,0.008002519607543945,0.3175202012062073
293,linstorch(0.9810526315789474),linstorch,0.003000497817993164,0.3668804466724396
294,linstorch(0.9810526315789474),linstorch,0.017999649047851562,0.5063046216964722
295,linstorch(0.9810526315789474),linstorch,0.013998031616210938,0.3471888303756714
296,linstorch(0.9810526315789474),linstorch,0.002000570297241211,0.3679666817188263
297,linstorch(0.9810526315789474),linstorch,0.0019991397857666016,0.3430616557598114
298,linstorch(0.9810526315789474),linstorch,0.007999897003173828,0.3780144453048706
299,linstorch(0.9810526315789474),linstorch,0.015000104904174805,0.4745950996875763
300,linstorch(0.9715789473684211),linstorch,0.007998466491699219,0.5262498259544373
301,linstorch(0.9715789473684211),linstorch,0.0020012855529785156,0.4289085566997528
302,linstorch(0.9715789473684211),linstorch,0.00299835205078125,0.29637378454208374
303,linstorch(0.9715789473684211),linstorch,0.005002498626708984,0.3330441117286682
304,linstorch(0.9715789473684211),linstorch,0.0009980201721191406,0.6063476800918579
305,linstorch(0.9715789473684211),linstorch,0.03499794006347656,0.5602132081985474
306,linstorch(0.9715789473684211),linstorch,0.004997968673706055,0.2631353437900543
307,linstorch(0.9715789473684211),linstorch,0.010001182556152344,0.43149951100349426
308,linstorch(0.9715789473684211),linstorch,0.0019986629486083984,0.3612244725227356
309,linstorch(0.9715789473684211),linstorch,0.0060024261474609375,0.5627434849739075
310,linstorch(0.9715789473684211),linstorch,0.0069980621337890625,0.5129799842834473
311,linstorch(0.9715789473684211),linstorch,0.004002571105957031,0.32775160670280457
312,linstorch(0.9715789473684211),linstorch,0.023997783660888672,0.5298600792884827
313,linstorch(0.9715789473684211),linstorch,0.038001298904418945,0.5849578380584717
314,linstorch(0.9715789473684211),linstorch,0.006999492645263672,0.38566070795059204
315,linstorch(0.9715789473684211),linstorch,0.014000415802001953,0.5668756365776062
316,linstorch(0.9715789473684211),linstorch,0.011002779006958008,0.5239648818969727
317,linstorch(0.9715789473684211),linstorch,0.0029973983764648438,0.44985151290893555
318,linstorch(0.9715789473684211),linstorch,0.0050013065338134766,0.23124241828918457
319,linstorch(0.9715789473684211),linstorch,0.012000560760498047,0.24461668729782104
320,linstorch(0.9715789473684211),linstorch,0.003999471664428711,0.17479032278060913
321,linstorch(0.9715789473684211),linstorch,0.03600049018859863,0.39555734395980835
322,linstorch(0.9715789473684211),linstorch,0.0029976367950439453,0.2202582061290741
323,linstorch(0.9715789473684211),linstorch,0.024996519088745117,0.38574904203414917
324,linstorch(0.9715789473684211),linstorch,0.003002166748046875,0.6066988110542297
325,linstorch(0.9715789473684211),linstorch,0.0029985904693603516,0.2506848871707916
326,linstorch(0.9715789473684211),linstorch,0.007003068923950195,0.3476254642009735
327,linstorch(0.9715789473684211),linstorch,0.014998197555541992,0.2735665738582611
328,linstorch(0.9715789473684211),linstorch,0.007000446319580078,0.2841709554195404
329,linstorch(0.9715789473684211),linstorch,0.006000995635986328,0.4207015037536621
330,linstorch(0.9715789473684211),linstorch,0.012002229690551758,0.45549100637435913
331,linstorch(0.9715789473684211),linstorch,0.003000020980834961,0.5288227200508118
332,linstorch(0.9715789473684211),linstorch,0.012998342514038086,0.579350471496582
333,linstorch(0.9715789473684211),linstorch,0.0030035972595214844,0.4089477062225342
334,linstorch(0.9715789473684211),linstorch,0.0029981136322021484,0.48139700293540955
335,linstorch(0.9715789473684211),linstorch,0.002002239227294922,0.44919553399086
336,linstorch(0.9715789473684211),linstorch,0.006000995635986328,0.29172593355178833
337,linstorch(0.9715789473684211),linstorch,0.012001752853393555,0.303300678730011
338,linstorch(0.9715789473684211),linstorch,0.002997159957885742,0.3387209177017212
339,linstorch(0.9715789473684211),linstorch,0.010000228881835938,0.3785145878791809
340,linstorch(0.9715789473684211),linstorch,0.002996683120727539,0.5323410630226135
341,linstorch(0.9715789473684211),linstorch,0.006000041961669922,0.37652572989463806
342,linstorch(0.9715789473684211),linstorch,0.005001544952392578,0.2127387374639511
343,linstorch(0.9715789473684211),linstorch,0.006997823715209961,0.36233457922935486
344,linstorch(0.9715789473684211),linstorch,0.00299835205078125,0.4791339635848999
345,linstorch(0.9715789473684211),linstorch,0.00900578498840332,0.6265960931777954
346,linstorch(0.9715789473684211),linstorch,0.006994724273681641,0.38055697083473206
347,linstorch(0.9715789473684211),linstorch,0.01799631118774414,0.2936786413192749
348,linstorch(0.9715789473684211),linstorch,0.003995418548583984,0.24413198232650757
349,linstorch(0.9715789473684211),linstorch,0.013999462127685547,0.5364640355110168
350,linstorch(0.9715789473684211),linstorch,0.008999109268188477,0.3765054941177368
351,linstorch(0.9715789473684211),linstorch,0.0030019283294677734,0.5119596123695374
352,linstorch(0.9715789473684211),linstorch,0.00299835205078125,0.4153199791908264
353,linstorch(0.9715789473684211),linstorch,0.003000497817993164,0.2668067216873169
354,linstorch(0.9715789473684211),linstorch,0.014001607894897461,0.3778483271598816
355,linstorch(0.9715789473684211),linstorch,0.005999565124511719,0.4350818991661072
356,linstorch(0.9715789473684211),linstorch,0.004996299743652344,0.5837728381156921
357,linstorch(0.9715789473684211),linstorch,0.015003681182861328,0.3798244595527649
358,linstorch(0.9715789473684211),linstorch,0.005997657775878906,0.28786519169807434
359,linstorch(0.9715789473684211),linstorch,0.007001399993896484,0.25965967774391174
360,linstorch(0.9715789473684211),linstorch,0.007998466491699219,0.5742702484130859
361,linstorch(0.9715789473684211),linstorch,0.026000499725341797,0.4594278037548065
362,linstorch(0.9715789473684211),linstorch,0.005000114440917969,0.3230941593647003
363,linstorch(0.9715789473684211),linstorch,0.006001949310302734,0.3808208405971527
364,linstorch(0.9715789473684211),linstorch,0.005999326705932617,0.3598019480705261
365,linstorch(0.9715789473684211),linstorch,0.003998994827270508,0.30306342244148254
366,linstorch(0.9715789473684211),linstorch,0.0030007362365722656,0.3837393820285797
367,linstorch(0.9715789473684211),linstorch,0.009999752044677734,0.4559181034564972
368,linstorch(0.9715789473684211),linstorch,0.004001140594482422,0.4728774428367615
