,model,type,elapsed,mse
195,linstorch(0.6868421052631578),linstorch,0.054999351501464844,0.7322853803634644
196,linstorch(0.6868421052631578),linstorch,0.0029997825622558594,0.4182145893573761
197,linstorch(0.6868421052631578),linstorch,0.01799941062927246,0.6099549531936646
198,linstorch(0.6868421052631578),linstorch,0.012998819351196289,0.6016843318939209
199,linstorch(0.6868421052631578),linstorch,0.06000351905822754,0.7114563584327698
200,linstorch(0.6736842105263158),linstorch,0.013999223709106445,0.4796578288078308
201,linstorch(0.6736842105263158),linstorch,0.0149993896484375,0.5385541319847107
202,linstorch(0.6736842105263158),linstorch,0.029998064041137695,0.5592555999755859
203,linstorch(0.6736842105263158),linstorch,0.03699827194213867,0.5495507121086121
204,linstorch(0.6736842105263158),linstorch,0.007000446319580078,0.6715142130851746
205,linstorch(0.6736842105263158),linstorch,0.00800013542175293,0.6555538177490234
206,linstorch(0.6736842105263158),linstorch,0.016998291015625,0.6889839172363281
207,linstorch(0.6736842105263158),linstorch,0.006999492645263672,0.6292093396186829
208,linstorch(0.6736842105263158),linstorch,0.010000944137573242,0.5888462066650391
209,linstorch(0.6736842105263158),linstorch,0.007002830505371094,0.7266684770584106
210,linstorch(0.6736842105263158),linstorch,0.05599713325500488,0.5695224404335022
211,linstorch(0.6736842105263158),linstorch,0.010000467300415039,0.6109853982925415
212,linstorch(0.6736842105263158),linstorch,0.0060024261474609375,0.6333441138267517
213,linstorch(0.6736842105263158),linstorch,0.017002344131469727,0.603280782699585
214,linstorch(0.6736842105263158),linstorch,0.005000114440917969,0.49052339792251587
215,linstorch(0.6736842105263158),linstorch,0.02300262451171875,0.6073895692825317
216,linstorch(0.6736842105263158),linstorch,0.0039975643157958984,0.49073126912117004
217,linstorch(0.6736842105263158),linstorch,0.006002902984619141,0.537600576877594
218,linstorch(0.6736842105263158),linstorch,0.013002395629882812,0.41529881954193115
219,linstorch(0.6736842105263158),linstorch,0.013002634048461914,0.6004108190536499
220,linstorch(0.6736842105263158),linstorch,0.003999948501586914,0.4967837929725647
221,linstorch(0.6736842105263158),linstorch,0.006999969482421875,0.5267228484153748
222,linstorch(0.6736842105263158),linstorch,0.01000070571899414,0.736085057258606
223,linstorch(0.6736842105263158),linstorch,0.0279996395111084,0.571194589138031
224,linstorch(0.6736842105263158),linstorch,0.017998695373535156,0.6118494272232056
225,linstorch(0.6736842105263158),linstorch,0.016000032424926758,0.4672761559486389
226,linstorch(0.6736842105263158),linstorch,0.01600050926208496,0.550384521484375
227,linstorch(0.6736842105263158),linstorch,0.02899932861328125,0.5937214493751526
228,linstorch(0.6736842105263158),linstorch,0.011000633239746094,0.46095752716064453
229,linstorch(0.6736842105263158),linstorch,0.012999296188354492,0.4802078604698181
230,linstorch(0.6736842105263158),linstorch,0.016997575759887695,0.625694751739502
231,linstorch(0.6736842105263158),linstorch,0.012003183364868164,0.6584438681602478
232,linstorch(0.6736842105263158),linstorch,0.007000923156738281,0.4661441743373871
233,linstorch(0.6736842105263158),linstorch,0.01299738883972168,0.6581191420555115
234,linstorch(0.6736842105263158),linstorch,0.04500079154968262,0.6783451437950134
235,linstorch(0.6736842105263158),linstorch,0.004000425338745117,0.5192906260490417
236,linstorch(0.6736842105263158),linstorch,0.006998777389526367,0.5103858113288879
237,linstorch(0.6736842105263158),linstorch,0.017999649047851562,0.5640885233879089
238,linstorch(0.6736842105263158),linstorch,0.019002676010131836,0.5845226645469666
239,linstorch(0.6736842105263158),linstorch,0.009999275207519531,0.5282631516456604
240,linstorch(0.6736842105263158),linstorch,0.011995315551757812,0.712462842464447
241,linstorch(0.6736842105263158),linstorch,0.03200030326843262,0.5992034673690796
242,linstorch(0.6736842105263158),linstorch,0.014002084732055664,0.5179065465927124
243,linstorch(0.6736842105263158),linstorch,0.008000612258911133,0.6001137495040894
244,linstorch(0.6736842105263158),linstorch,0.025000810623168945,0.4777492880821228
245,linstorch(0.6736842105263158),linstorch,0.00899958610534668,0.5691287517547607
246,linstorch(0.6736842105263158),linstorch,0.031002521514892578,0.4165702760219574
247,linstorch(0.6736842105263158),linstorch,0.019002199172973633,0.6017211675643921
248,linstorch(0.6736842105263158),linstorch,0.00899958610534668,0.41716012358665466
249,linstorch(0.6736842105263158),linstorch,0.017002105712890625,0.6171841025352478
250,linstorch(0.6736842105263158),linstorch,0.025000333786010742,0.7211958169937134
251,linstorch(0.6736842105263158),linstorch,0.007000923156738281,0.6200888752937317
252,linstorch(0.6736842105263158),linstorch,0.004998445510864258,0.6052193641662598
253,linstorch(0.6736842105263158),linstorch,0.009002447128295898,0.4416573643684387
254,linstorch(0.6736842105263158),linstorch,0.024001359939575195,0.47527971863746643
255,linstorch(0.6736842105263158),linstorch,0.003000497817993164,0.627052903175354
256,linstorch(0.6736842105263158),linstorch,0.014001131057739258,0.6947345733642578
257,linstorch(0.6736842105263158),linstorch,0.004001617431640625,0.40726736187934875
258,linstorch(0.6736842105263158),linstorch,0.011998653411865234,0.5904382467269897
259,linstorch(0.6736842105263158),linstorch,0.003998517990112305,0.588653564453125
260,linstorch(0.6736842105263158),linstorch,0.008000612258911133,0.46302780508995056
261,linstorch(0.6736842105263158),linstorch,0.012999534606933594,0.474109023809433
262,linstorch(0.6736842105263158),linstorch,0.00799870491027832,0.5901827216148376
263,linstorch(0.6736842105263158),linstorch,0.011000871658325195,0.4505947232246399
264,linstorch(0.6736842105263158),linstorch,0.07400059700012207,0.46621474623680115
265,linstorch(0.6736842105263158),linstorch,0.01799750328063965,0.5979259610176086
266,linstorch(0.6736842105263158),linstorch,0.004001617431640625,0.6724038124084473
267,linstorch(0.6736842105263158),linstorch,0.011996984481811523,0.733068585395813
268,linstorch(0.6736842105263158),linstorch,0.01399993896484375,0.6311110258102417
269,linstorch(0.6736842105263158),linstorch,0.01300501823425293,0.7225193977355957
270,linstorch(0.6736842105263158),linstorch,0.0319974422454834,0.588026762008667
271,linstorch(0.6736842105263158),linstorch,0.030997753143310547,0.48143237829208374
272,linstorch(0.6736842105263158),linstorch,0.002999544143676758,0.4988260567188263
273,linstorch(0.6736842105263158),linstorch,0.07600021362304688,0.6261597871780396
274,linstorch(0.6736842105263158),linstorch,0.007999181747436523,0.5156069993972778
275,linstorch(0.6736842105263158),linstorch,0.007002592086791992,0.4988253712654114
276,linstorch(0.6736842105263158),linstorch,0.003998517990112305,0.6997049450874329
277,linstorch(0.6736842105263158),linstorch,0.02200007438659668,0.4632611870765686
278,linstorch(0.6736842105263158),linstorch,0.0039997100830078125,0.48227545619010925
279,linstorch(0.6736842105263158),linstorch,0.0039997100830078125,0.48480847477912903
280,linstorch(0.6736842105263158),linstorch,0.02600264549255371,0.4654798209667206
281,linstorch(0.6736842105263158),linstorch,0.03599739074707031,0.5749614834785461
282,linstorch(0.6736842105263158),linstorch,0.003001689910888672,0.6312994956970215
283,linstorch(0.6736842105263158),linstorch,0.019999265670776367,0.5133993029594421
284,linstorch(0.6736842105263158),linstorch,0.002999544143676758,0.5036543011665344
285,linstorch(0.6736842105263158),linstorch,0.022000789642333984,0.49551820755004883
286,linstorch(0.6736842105263158),linstorch,0.029999256134033203,0.6259230375289917
287,linstorch(0.6736842105263158),linstorch,0.023998260498046875,0.6769788265228271
288,linstorch(0.6736842105263158),linstorch,0.00700068473815918,0.6282411813735962
289,linstorch(0.6736842105263158),linstorch,0.007999181747436523,0.6819348335266113
290,linstorch(0.6736842105263158),linstorch,0.017000198364257812,0.5483682751655579
291,linstorch(0.6736842105263158),linstorch,0.0040013790130615234,0.40960362553596497
292,linstorch(0.6736842105263158),linstorch,0.0070002079010009766,0.6999720335006714
293,linstorch(0.6736842105263158),linstorch,0.0019989013671875,0.5718138217926025
294,linstorch(0.6736842105263158),linstorch,0.014000415802001953,0.6603971123695374
295,linstorch(0.6736842105263158),linstorch,0.023000240325927734,0.6972948312759399
296,linstorch(0.6736842105263158),linstorch,0.021001100540161133,0.5891704559326172
297,linstorch(0.6736842105263158),linstorch,0.025999784469604492,0.5021955370903015
298,linstorch(0.6736842105263158),linstorch,0.016002178192138672,0.46934449672698975
299,linstorch(0.6736842105263158),linstorch,0.04799604415893555,0.6772052645683289
300,linstorch(0.6605263157894736),linstorch,0.005001068115234375,0.4185482859611511
301,linstorch(0.6605263157894736),linstorch,0.01599740982055664,0.687004804611206
302,linstorch(0.6605263157894736),linstorch,0.010999917984008789,0.4987269341945648
303,linstorch(0.6605263157894736),linstorch,0.013000011444091797,0.5759628415107727
304,linstorch(0.6605263157894736),linstorch,0.004000425338745117,0.4247933030128479
305,linstorch(0.6605263157894736),linstorch,0.02400064468383789,0.7520595788955688
306,linstorch(0.6605263157894736),linstorch,0.025000572204589844,0.5714296698570251
307,linstorch(0.6605263157894736),linstorch,0.002998828887939453,0.6820209622383118
308,linstorch(0.6605263157894736),linstorch,0.012000083923339844,0.6729103922843933
309,linstorch(0.6605263157894736),linstorch,0.04000139236450195,0.7045626044273376
310,linstorch(0.6605263157894736),linstorch,0.012998580932617188,0.6838688850402832
311,linstorch(0.6605263157894736),linstorch,0.01900005340576172,0.601119875907898
312,linstorch(0.6605263157894736),linstorch,0.007999181747436523,0.5968465805053711
313,linstorch(0.6605263157894736),linstorch,0.03600192070007324,0.5481808185577393
314,linstorch(0.6605263157894736),linstorch,0.00800180435180664,0.514299213886261
315,linstorch(0.6605263157894736),linstorch,0.013001680374145508,0.6204938888549805
316,linstorch(0.6605263157894736),linstorch,0.007998943328857422,0.6331207156181335
317,linstorch(0.6605263157894736),linstorch,0.011000394821166992,0.6564430594444275
318,linstorch(0.6605263157894736),linstorch,0.02900242805480957,0.6915438771247864
319,linstorch(0.6605263157894736),linstorch,0.016998767852783203,0.6005367636680603
320,linstorch(0.6605263157894736),linstorch,0.032999277114868164,0.6282602548599243
321,linstorch(0.6605263157894736),linstorch,0.025002717971801758,0.4852607250213623
322,linstorch(0.6605263157894736),linstorch,0.010996818542480469,0.49509358406066895
323,linstorch(0.6605263157894736),linstorch,0.037000417709350586,0.58990877866745
324,linstorch(0.6605263157894736),linstorch,0.030997037887573242,0.571226954460144
325,linstorch(0.6605263157894736),linstorch,0.022998571395874023,0.7396537065505981
326,linstorch(0.6605263157894736),linstorch,0.022996902465820312,0.4807469844818115
327,linstorch(0.6605263157894736),linstorch,0.034003496170043945,0.5160315632820129
328,linstorch(0.6605263157894736),linstorch,0.044997453689575195,0.48608288168907166
329,linstorch(0.6605263157894736),linstorch,0.055997371673583984,0.4802497923374176
330,linstorch(0.6605263157894736),linstorch,0.06099891662597656,0.4444916546344757
331,linstorch(0.6605263157894736),linstorch,0.013999462127685547,0.7616125345230103
332,linstorch(0.6605263157894736),linstorch,0.0690007209777832,0.5630745887756348
333,linstorch(0.6605263157894736),linstorch,0.013998031616210938,0.48541778326034546
334,linstorch(0.6605263157894736),linstorch,0.006999969482421875,0.6299943923950195
335,linstorch(0.6605263157894736),linstorch,0.004999399185180664,0.47657230496406555
336,linstorch(0.6605263157894736),linstorch,0.003999233245849609,0.7159790992736816
337,linstorch(0.6605263157894736),linstorch,0.012000322341918945,0.4391191899776459
338,linstorch(0.6605263157894736),linstorch,0.003999471664428711,0.6831190586090088
339,linstorch(0.6605263157894736),linstorch,0.003999948501586914,0.5637432336807251
340,linstorch(0.6605263157894736),linstorch,0.020000219345092773,0.5076078176498413
341,linstorch(0.6605263157894736),linstorch,0.02899956703186035,0.6858391165733337
342,linstorch(0.6605263157894736),linstorch,0.03699803352355957,0.7119216918945312
343,linstorch(0.6605263157894736),linstorch,0.008000612258911133,0.5360320210456848
344,linstorch(0.6605263157894736),linstorch,0.03899979591369629,0.6807567477226257
345,linstorch(0.6605263157894736),linstorch,0.10400056838989258,0.4465520679950714
346,linstorch(0.6605263157894736),linstorch,0.014999151229858398,0.5756082534790039
347,linstorch(0.6605263157894736),linstorch,0.007997751235961914,0.7317320704460144
348,linstorch(0.6605263157894736),linstorch,0.03400015830993652,0.7105646133422852
349,linstorch(0.6605263157894736),linstorch,0.014999151229858398,0.5239066481590271
350,linstorch(0.6605263157894736),linstorch,0.013003110885620117,0.6423811912536621
351,linstorch(0.6605263157894736),linstorch,0.06500053405761719,0.6297846436500549
352,linstorch(0.6605263157894736),linstorch,0.026001691818237305,0.41821736097335815
353,linstorch(0.6605263157894736),linstorch,0.00999903678894043,0.4684658646583557
354,linstorch(0.6605263157894736),linstorch,0.01699995994567871,0.6256504058837891
355,linstorch(0.6605263157894736),linstorch,0.008998870849609375,0.438751757144928
356,linstorch(0.6605263157894736),linstorch,0.02500176429748535,0.6652222275733948
357,linstorch(0.6605263157894736),linstorch,0.003998994827270508,0.6151542067527771
358,linstorch(0.6605263157894736),linstorch,0.00399470329284668,0.5824775695800781
359,linstorch(0.6605263157894736),linstorch,0.03099989891052246,0.6281211376190186
360,linstorch(0.6605263157894736),linstorch,0.021999597549438477,0.6474151611328125
361,linstorch(0.6605263157894736),linstorch,0.0410003662109375,0.5186784267425537
362,linstorch(0.6605263157894736),linstorch,0.003999471664428711,0.5347976088523865
363,linstorch(0.6605263157894736),linstorch,0.02599930763244629,0.6404191255569458
364,linstorch(0.6605263157894736),linstorch,0.03499960899353027,0.4553724527359009
365,linstorch(0.6605263157894736),linstorch,0.00500178337097168,0.4788180887699127
366,linstorch(0.6605263157894736),linstorch,0.011002063751220703,0.6389453411102295
367,linstorch(0.6605263157894736),linstorch,0.007001399993896484,0.600924551486969
368,linstorch(0.6605263157894736),linstorch,0.01899862289428711,0.5937948822975159
369,linstorch(0.6605263157894736),linstorch,0.03199934959411621,0.45792123675346375
